epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
229,881.882,0.00658,0.99329,1,0.0259,0.002476,0.002476,0.002476
230,885.043,0.01026,0.98434,1,0.04123,0.002443,0.002443,0.002443
231,888.404,0.00487,0.99776,1,0.0168,0.00241,0.00241,0.00241
232,891.696,0.00421,0.99776,1,0.01915,0.002377,0.002377,0.002377
233,894.902,0.00662,0.99776,1,0.01752,0.002344,0.002344,0.002344
234,898.227,0.00951,0.97987,1,0.03738,0.002311,0.002311,0.002311
235,901.415,0.00981,0.99776,1,0.01465,0.002278,0.002278,0.002278
236,904.652,0.00618,0.99776,1,0.01334,0.002245,0.002245,0.002245
237,907.989,0.00561,0.99776,1,0.015,0.002212,0.002212,0.002212
238,911.203,0.00773,0.99776,1,0.01867,0.002179,0.002179,0.002179
239,914.513,0.01091,0.99105,1,0.0294,0.002146,0.002146,0.002146
240,917.754,0.00546,0.98881,1,0.03826,0.002113,0.002113,0.002113
241,920.947,0.00698,0.97539,1,0.07074,0.00208,0.00208,0.00208
242,924.296,0.01299,0.99329,1,0.03602,0.002047,0.002047,0.002047
243,927.547,0.009,0.98881,1,0.03791,0.002014,0.002014,0.002014
244,930.831,0.0055,0.97763,1,0.05028,0.001981,0.001981,0.001981
245,934.186,0.00483,0.99329,1,0.02064,0.001948,0.001948,0.001948
246,937.406,0.00253,0.99105,1,0.02572,0.001915,0.001915,0.001915
247,940.678,0.00576,0.99329,1,0.01418,0.001882,0.001882,0.001882
248,944.026,0.00263,0.98434,1,0.03236,0.001849,0.001849,0.001849
249,947.258,0.01187,0.98881,1,0.03165,0.001816,0.001816,0.001816
250,950.546,0.01216,0.99329,1,0.01693,0.001783,0.001783,0.001783
251,953.915,0.00773,0.99776,1,0.00924,0.00175,0.00175,0.00175
252,957.136,0.00584,0.98658,1,0.03367,0.001717,0.001717,0.001717
253,960.426,0.0018,0.99329,1,0.02556,0.001684,0.001684,0.001684
254,963.694,0.01299,0.99553,1,0.01803,0.001651,0.001651,0.001651
255,966.833,0.0115,0.99553,1,0.01567,0.001618,0.001618,0.001618
256,970.067,0.00565,0.99776,1,0.01043,0.001585,0.001585,0.001585
257,973.321,0.00723,0.99553,1,0.01991,0.001552,0.001552,0.001552
258,976.441,0.01221,0.99776,1,0.01426,0.001519,0.001519,0.001519
259,979.694,0.00344,0.99776,1,0.01392,0.001486,0.001486,0.001486
260,982.832,0.00679,0.99553,1,0.02178,0.001453,0.001453,0.001453
261,985.993,0.009,0.98881,1,0.03358,0.00142,0.00142,0.00142
262,989.316,0.00593,0.98881,1,0.02995,0.001387,0.001387,0.001387
263,992.518,0.00287,0.99105,1,0.024,0.001354,0.001354,0.001354
264,995.768,0.00396,0.99553,1,0.0181,0.001321,0.001321,0.001321
265,999.064,0.00689,0.99105,1,0.02089,0.001288,0.001288,0.001288
266,1002.25,0.00347,0.99329,1,0.01989,0.001255,0.001255,0.001255
267,1005.52,0.00321,0.99105,1,0.02104,0.001222,0.001222,0.001222
268,1008.84,0.00955,0.97987,1,0.04165,0.001189,0.001189,0.001189
269,1012,0.01054,0.98881,1,0.02979,0.001156,0.001156,0.001156
270,1015.24,0.00594,0.99329,1,0.02277,0.001123,0.001123,0.001123
271,1018.61,0.00426,0.97987,1,0.03091,0.00109,0.00109,0.00109
272,1021.69,0.00363,0.99105,1,0.02211,0.001057,0.001057,0.001057
273,1025.02,0.00288,0.99553,1,0.01312,0.001024,0.001024,0.001024
274,1028.36,0.00394,0.99776,1,0.01146,0.000991,0.000991,0.000991
275,1031.5,0.00773,0.99776,1,0.01292,0.000958,0.000958,0.000958
276,1034.82,0.00595,0.99553,1,0.01452,0.000925,0.000925,0.000925
277,1038.14,0.00871,0.99553,1,0.01404,0.000892,0.000892,0.000892
278,1041.32,0.00203,0.99329,1,0.01528,0.000859,0.000859,0.000859
